PIN,Count,Probability
003368,1,1e-05
003380,1,1e-05
003411,1,1e-05
003471,1,1e-05
003487,1,1e-05
003522,1,1e-05
003597,1,1e-05
003644,1,1e-05
003676,1,1e-05
003678,1,1e-05
003704,1,1e-05
003721,1,1e-05
003734,1,1e-05
003821,1,1e-05
003870,1,1e-05
003916,1,1e-05
003917,1,1e-05
004015,1,1e-05
004119,1,1e-05
004293,1,1e-05
004313,1,1e-05
004381,1,1e-05
004434,1,1e-05
004455,1,1e-05
004491,1,1e-05
004510,1,1e-05
004548,1,1e-05
004646,1,1e-05
004714,1,1e-05
004747,1,1e-05
004752,1,1e-05
004791,1,1e-05
004797,1,1e-05
004799,1,1e-05
004855,1,1e-05
004968,1,1e-05
005178,1,1e-05
005199,1,1e-05
005213,1,1e-05
005274,1,1e-05
005358,1,1e-05
005387,1,1e-05
005477,1,1e-05
005531,1,1e-05
005547,1,1e-05
005588,1,1e-05
005640,1,1e-05
005668,1,1e-05
005694,1,1e-05
005708,1,1e-05
005869,1,1e-05
005919,1,1e-05
006008,1,1e-05
006052,1,1e-05
006125,1,1e-05
006128,1,1e-05
006171,1,1e-05
006207,1,1e-05
006226,1,1e-05
006231,1,1e-05
006244,1,1e-05
006263,1,1e-05
006346,1,1e-05
006382,1,1e-05
006402,1,1e-05
006416,1,1e-05
006454,1,1e-05
006587,1,1e-05
006674,1,1e-05
006712,1,1e-05
006756,1,1e-05
006814,1,1e-05
006829,1,1e-05
006868,1,1e-05
006918,1,1e-05
006975,1,1e-05
007007,1,1e-05
007032,1,1e-05
007052,1,1e-05
007054,1,1e-05
007058,1,1e-05
007096,1,1e-05
007150,1,1e-05
007160,1,1e-05
007213,1,1e-05
007243,1,1e-05
007287,1,1e-05
007312,1,1e-05
007380,1,1e-05
007382,1,1e-05
007402,1,1e-05
007473,1,1e-05
007498,1,1e-05
007518,1,1e-05
007550,1,1e-05
007587,1,1e-05
007595,1,1e-05
007645,1,1e-05
007745,1,1e-05
007795,1,1e-05
007857,1,1e-05
007880,1,1e-05
007955,1,1e-05
007977,1,1e-05
007980,1,1e-05
008025,1,1e-05
008107,1,1e-05
008130,1,1e-05
008154,1,1e-05
008169,1,1e-05
008173,1,1e-05
008194,1,1e-05
008276,1,1e-05
008294,1,1e-05
008336,1,1e-05
008456,1,1e-05
008467,1,1e-05
008469,1,1e-05
008613,1,1e-05
008620,1,1e-05
008646,1,1e-05
008761,1,1e-05
008800,1,1e-05
008819,1,1e-05
008853,1,1e-05
008902,1,1e-05
008909,1,1e-05
008931,1,1e-05
008951,1,1e-05
009038,1,1e-05
009041,1,1e-05
009066,1,1e-05
009091,1,1e-05
009099,1,1e-05
009155,1,1e-05
009201,1,1e-05
009288,1,1e-05
009329,1,1e-05
009363,1,1e-05
009395,1,1e-05
009407,1,1e-05
009524,1,1e-05
009534,1,1e-05
009574,1,1e-05
009589,1,1e-05
009654,1,1e-05
009687,1,1e-05
009715,1,1e-05
009741,1,1e-05
009796,1,1e-05
009846,1,1e-05
009854,1,1e-05
009920,1,1e-05
010073,1,1e-05
010151,1,1e-05
010168,1,1e-05
010178,1,1e-05
010287,1,1e-05
010337,1,1e-05
010388,1,1e-05
010482,1,1e-05
010641,1,1e-05
010644,1,1e-05
010797,1,1e-05
010815,1,1e-05
010905,1,1e-05
010923,1,1e-05
010924,1,1e-05
010975,1,1e-05
010986,1,1e-05
010997,1,1e-05
011026,1,1e-05
011048,1,1e-05
011116,1,1e-05
011190,1,1e-05
011214,1,1e-05
011226,1,1e-05
011240,1,1e-05
011380,1,1e-05
011447,1,1e-05
011577,1,1e-05
011632,1,1e-05
011676,1,1e-05
011691,1,1e-05
011715,1,1e-05
011799,1,1e-05
011808,1,1e-05
011855,1,1e-05
012116,1,1e-05
012134,1,1e-05
012171,1,1e-05
012215,1,1e-05
012356,1,1e-05
012389,1,1e-05
012401,1,1e-05
012455,1,1e-05
012604,1,1e-05
012662,1,1e-05
012709,1,1e-05
012721,1,1e-05
012743,1,1e-05
012758,1,1e-05
012766,1,1e-05
012814,1,1e-05
012818,1,1e-05
012940,1,1e-05
013193,1,1e-05
013212,1,1e-05
013236,1,1e-05
013260,1,1e-05
013317,1,1e-05
013382,1,1e-05
013427,1,1e-05
013442,1,1e-05
013563,1,1e-05
013687,1,1e-05
013694,1,1e-05
013711,1,1e-05
013716,1,1e-05
013784,1,1e-05
013809,1,1e-05
013901,1,1e-05
013926,1,1e-05
013956,1,1e-05
013969,1,1e-05
014085,1,1e-05
014098,1,1e-05
014099,1,1e-05
014106,1,1e-05
014209,1,1e-05
014267,1,1e-05
014328,1,1e-05
014383,1,1e-05
014411,1,1e-05
014463,1,1e-05
014491,1,1e-05
014590,1,1e-05
014594,1,1e-05
014610,1,1e-05
014630,1,1e-05
014723,1,1e-05
014760,1,1e-05
014848,1,1e-05
014859,1,1e-05
014929,1,1e-05
014941,1,1e-05
014950,1,1e-05
014951,1,1e-05
014993,1,1e-05
014995,1,1e-05
014997,1,1e-05
015017,1,1e-05
015105,1,1e-05
015240,1,1e-05
015291,1,1e-05
015305,1,1e-05
015310,1,1e-05
015332,1,1e-05
015347,1,1e-05
015422,1,1e-05
015500,1,1e-05
015501,1,1e-05
015550,1,1e-05
015585,1,1e-05
015587,1,1e-05
015588,1,1e-05
015626,1,1e-05
015628,1,1e-05
015641,1,1e-05
015655,1,1e-05
015687,1,1e-05
015818,1,1e-05
015847,1,1e-05
015860,1,1e-05
015932,1,1e-05
015956,1,1e-05
015968,1,1e-05
015996,1,1e-05
015997,1,1e-05
016106,1,1e-05
016123,1,1e-05
016212,1,1e-05
016273,1,1e-05
016305,1,1e-05
016326,1,1e-05
016376,1,1e-05
016446,1,1e-05
016448,1,1e-05
016481,1,1e-05
016500,1,1e-05
016506,1,1e-05
016582,1,1e-05
016601,1,1e-05
016619,1,1e-05
016633,1,1e-05
016659,1,1e-05
016837,1,1e-05
016901,1,1e-05
016903,1,1e-05
016915,1,1e-05
016929,1,1e-05
016977,1,1e-05
017068,1,1e-05
017082,1,1e-05
017117,1,1e-05
017165,1,1e-05
017215,1,1e-05
017275,1,1e-05
017685,1,1e-05
017783,1,1e-05
017785,1,1e-05
017905,1,1e-05
017987,1,1e-05
018028,1,1e-05
018160,1,1e-05
018229,1,1e-05
018239,1,1e-05
018473,1,1e-05
018574,1,1e-05
018610,1,1e-05
018662,1,1e-05
018668,1,1e-05
018749,1,1e-05
018757,1,1e-05
018820,1,1e-05
018945,1,1e-05
019042,1,1e-05
019081,1,1e-05
019105,1,1e-05
019146,1,1e-05
019147,1,1e-05
019167,1,1e-05
019323,1,1e-05
019360,1,1e-05
019489,1,1e-05
019491,1,1e-05
019506,1,1e-05
019576,1,1e-05
019600,1,1e-05
019604,1,1e-05
019615,1,1e-05
019654,1,1e-05
019701,1,1e-05
019818,1,1e-05
019834,1,1e-05
019868,1,1e-05
019927,1,1e-05
019952,1,1e-05
019965,1,1e-05
020026,1,1e-05
020077,1,1e-05
020078,1,1e-05
020091,1,1e-05
020149,1,1e-05
020158,1,1e-05
020216,1,1e-05
020236,1,1e-05
020283,1,1e-05
020287,1,1e-05
020452,1,1e-05
020480,1,1e-05
020481,1,1e-05
020637,1,1e-05
020684,1,1e-05
020745,1,1e-05
020786,1,1e-05
020787,1,1e-05
020801,1,1e-05
020824,1,1e-05
020836,1,1e-05
020867,1,1e-05
020905,1,1e-05
020917,1,1e-05
020918,1,1e-05
021045,1,1e-05
021101,1,1e-05
021157,1,1e-05
021158,1,1e-05
021215,1,1e-05
021242,1,1e-05
021271,1,1e-05
021307,1,1e-05
021408,1,1e-05
021507,1,1e-05
021585,1,1e-05
021695,1,1e-05
021762,1,1e-05
021896,1,1e-05
021973,1,1e-05
022013,1,1e-05
022024,1,1e-05
022084,1,1e-05
022097,1,1e-05
022143,1,1e-05
022153,1,1e-05
022154,1,1e-05
022203,1,1e-05
022284,1,1e-05
022298,1,1e-05
022306,1,1e-05
022353,1,1e-05
022374,1,1e-05
022417,1,1e-05
022429,1,1e-05
022484,1,1e-05
022549,1,1e-05
022564,1,1e-05
022572,1,1e-05
022689,1,1e-05
022729,1,1e-05
022733,1,1e-05
022744,1,1e-05
022859,1,1e-05
022972,1,1e-05
022989,1,1e-05
023044,1,1e-05
023107,1,1e-05
023186,1,1e-05
023222,1,1e-05
023223,1,1e-05
023365,1,1e-05
023657,1,1e-05
023724,1,1e-05
023813,1,1e-05
023865,1,1e-05
023873,1,1e-05
023880,1,1e-05
023960,1,1e-05
023976,1,1e-05
024010,1,1e-05
024031,1,1e-05
024039,1,1e-05
024040,1,1e-05
024045,1,1e-05
024060,1,1e-05
024068,1,1e-05
024088,1,1e-05
024125,1,1e-05
024148,1,1e-05
024199,1,1e-05
024258,1,1e-05
024322,1,1e-05
024341,1,1e-05
024393,1,1e-05
024416,1,1e-05
024444,1,1e-05
024469,1,1e-05
024472,1,1e-05
024545,1,1e-05
024552,1,1e-05
024633,1,1e-05
024714,1,1e-05
024777,1,1e-05
024882,1,1e-05
025054,1,1e-05
025060,1,1e-05
025076,1,1e-05
025093,1,1e-05
025130,1,1e-05
025189,1,1e-05
025239,1,1e-05
025305,1,1e-05
025375,1,1e-05
025434,1,1e-05
025450,1,1e-05
025671,1,1e-05
025720,1,1e-05
025729,1,1e-05
025751,1,1e-05
025767,1,1e-05
025770,1,1e-05
025787,1,1e-05
025836,1,1e-05
025886,1,1e-05
025933,1,1e-05
026047,1,1e-05
026183,1,1e-05
026209,1,1e-05
026257,1,1e-05
026275,1,1e-05
026310,1,1e-05
026318,1,1e-05
026365,1,1e-05
026375,1,1e-05
026408,1,1e-05
026431,1,1e-05
026544,1,1e-05
026587,1,1e-05
026595,1,1e-05
026598,1,1e-05
026629,1,1e-05
026652,1,1e-05
026659,1,1e-05
026783,1,1e-05
026858,1,1e-05
026892,1,1e-05
026916,1,1e-05
026960,1,1e-05
027031,1,1e-05
027072,1,1e-05
027096,1,1e-05
027189,1,1e-05
027225,1,1e-05
027259,1,1e-05
027380,1,1e-05
027385,1,1e-05
027402,1,1e-05
027413,1,1e-05
027512,1,1e-05
027559,1,1e-05
027564,1,1e-05
027581,1,1e-05
027587,1,1e-05
027615,1,1e-05
027623,1,1e-05
027633,1,1e-05
027691,1,1e-05
027701,1,1e-05
027805,1,1e-05
027893,1,1e-05
027929,1,1e-05
027954,1,1e-05
027983,1,1e-05
028046,1,1e-05
028049,1,1e-05
028050,1,1e-05
028062,1,1e-05
028090,1,1e-05
028189,1,1e-05
028213,1,1e-05
028238,1,1e-05
028273,1,1e-05
028300,1,1e-05
028317,1,1e-05
028318,1,1e-05
028340,1,1e-05
028348,1,1e-05
028384,1,1e-05
028621,1,1e-05
028720,1,1e-05
028756,1,1e-05
028783,1,1e-05
028785,1,1e-05
028832,1,1e-05
028846,1,1e-05
028847,1,1e-05
028885,1,1e-05
028924,1,1e-05
029115,1,1e-05
029134,1,1e-05
029217,1,1e-05
029258,1,1e-05
029450,1,1e-05
029515,1,1e-05
029544,1,1e-05
029576,1,1e-05
029648,1,1e-05
029665,1,1e-05
029760,1,1e-05
029799,1,1e-05
029808,1,1e-05
029965,1,1e-05
030074,1,1e-05
030170,1,1e-05
030212,1,1e-05
030228,1,1e-05
030236,1,1e-05
030237,1,1e-05
030251,1,1e-05
030294,1,1e-05
030354,1,1e-05
030359,1,1e-05
030455,1,1e-05
030480,1,1e-05
030556,1,1e-05
030560,1,1e-05
030592,1,1e-05
030604,1,1e-05
030713,1,1e-05
030717,1,1e-05
030765,1,1e-05
030777,1,1e-05
030812,1,1e-05
030826,1,1e-05
030919,1,1e-05
030930,1,1e-05
030943,1,1e-05
030961,1,1e-05
030991,1,1e-05
031026,1,1e-05
031072,1,1e-05
031097,1,1e-05
031196,1,1e-05
031243,1,1e-05
031286,1,1e-05
031295,1,1e-05
031347,1,1e-05
031436,1,1e-05
031451,1,1e-05
031527,1,1e-05
031528,1,1e-05
031566,1,1e-05
031570,1,1e-05
031644,1,1e-05
031652,1,1e-05
031797,1,1e-05
031799,1,1e-05
031909,1,1e-05
031949,1,1e-05
031968,1,1e-05
032002,1,1e-05
032061,1,1e-05
032084,1,1e-05
032189,1,1e-05
032285,1,1e-05
032460,1,1e-05
032481,1,1e-05
032495,1,1e-05
032582,1,1e-05
032687,1,1e-05
032702,1,1e-05
032752,1,1e-05
032828,1,1e-05
032910,1,1e-05
032911,1,1e-05
032927,1,1e-05
032931,1,1e-05
032992,1,1e-05
033013,1,1e-05
033093,1,1e-05
033099,1,1e-05
033125,1,1e-05
033133,1,1e-05
033144,1,1e-05
033153,1,1e-05
033183,1,1e-05
033198,1,1e-05
033234,1,1e-05
033236,1,1e-05
033336,1,1e-05
033431,1,1e-05
033442,1,1e-05
033486,1,1e-05
033569,1,1e-05
033631,1,1e-05
033746,1,1e-05
033749,1,1e-05
033859,1,1e-05
033877,1,1e-05
033882,1,1e-05
033900,1,1e-05
033933,1,1e-05
033988,1,1e-05
034028,1,1e-05
034064,1,1e-05
034112,1,1e-05
034183,1,1e-05
034235,1,1e-05
034256,1,1e-05
034383,1,1e-05
034474,1,1e-05
034482,1,1e-05
034506,1,1e-05
034553,1,1e-05
034663,1,1e-05
034693,1,1e-05
034816,1,1e-05
034834,1,1e-05
034841,1,1e-05
034851,1,1e-05
034891,1,1e-05
034987,1,1e-05
035021,1,1e-05
035034,1,1e-05
035076,1,1e-05
035097,1,1e-05
035179,1,1e-05
035190,1,1e-05
035219,1,1e-05
035228,1,1e-05
035249,1,1e-05
035352,1,1e-05
035419,1,1e-05
035513,1,1e-05
035574,1,1e-05
035636,1,1e-05
035694,1,1e-05
035832,1,1e-05
035843,1,1e-05
036006,1,1e-05
036010,1,1e-05
036088,1,1e-05
036162,1,1e-05
036168,1,1e-05
036211,1,1e-05
036222,1,1e-05
036243,1,1e-05
036244,1,1e-05
036263,1,1e-05
036312,1,1e-05
036332,1,1e-05
036367,1,1e-05
036421,1,1e-05
036429,1,1e-05
036477,1,1e-05
036489,1,1e-05
036502,1,1e-05
036574,1,1e-05
036613,1,1e-05
036618,1,1e-05
036621,1,1e-05
036705,1,1e-05
036727,1,1e-05
036736,1,1e-05
036747,1,1e-05
036842,1,1e-05
036944,1,1e-05
036945,1,1e-05
036947,1,1e-05
036987,1,1e-05
037008,1,1e-05
037035,1,1e-05
037038,1,1e-05
037051,1,1e-05
037056,1,1e-05
037086,1,1e-05
037092,1,1e-05
037168,1,1e-05
037179,1,1e-05
037192,1,1e-05
037262,1,1e-05
037369,1,1e-05
037414,1,1e-05
037418,1,1e-05
037471,1,1e-05
037495,1,1e-05
037514,1,1e-05
037525,1,1e-05
037596,1,1e-05
037632,1,1e-05
037642,1,1e-05
037735,1,1e-05
037770,1,1e-05
037783,1,1e-05
037805,1,1e-05
037926,1,1e-05
037961,1,1e-05
038042,1,1e-05
038092,1,1e-05
038100,1,1e-05
038105,1,1e-05
038147,1,1e-05
038164,1,1e-05
038283,1,1e-05
038287,1,1e-05
038307,1,1e-05
038509,1,1e-05
038583,1,1e-05
038610,1,1e-05
038657,1,1e-05
038669,1,1e-05
038735,1,1e-05
038812,1,1e-05
038838,1,1e-05
039070,1,1e-05
039086,1,1e-05
039172,1,1e-05
039181,1,1e-05
039195,1,1e-05
039268,1,1e-05
039293,1,1e-05
039345,1,1e-05
039348,1,1e-05
039399,1,1e-05
039429,1,1e-05
039431,1,1e-05
039470,1,1e-05
039522,1,1e-05
039580,1,1e-05
039596,1,1e-05
039615,1,1e-05
039634,1,1e-05
039696,1,1e-05
039783,1,1e-05
039813,1,1e-05
039885,1,1e-05
039930,1,1e-05
040107,1,1e-05
040141,1,1e-05
040220,1,1e-05
040265,1,1e-05
040320,1,1e-05
040449,1,1e-05
040470,1,1e-05
040508,1,1e-05
040516,1,1e-05
040530,1,1e-05
040631,1,1e-05
040687,1,1e-05
040691,1,1e-05
040710,1,1e-05
040715,1,1e-05
040770,1,1e-05
040777,1,1e-05
040784,1,1e-05
040852,1,1e-05
040883,1,1e-05
040957,1,1e-05
040983,1,1e-05
041020,1,1e-05
041065,1,1e-05
041115,1,1e-05
041158,1,1e-05
041225,1,1e-05
041248,1,1e-05
041326,1,1e-05
041354,1,1e-05
041369,1,1e-05
041438,1,1e-05
041458,1,1e-05
041474,1,1e-05
041592,1,1e-05
041617,1,1e-05
041642,1,1e-05
041699,1,1e-05
041786,1,1e-05
041843,1,1e-05
041864,1,1e-05
041902,1,1e-05
041944,1,1e-05
041955,1,1e-05
042005,1,1e-05
042035,1,1e-05
042097,1,1e-05
042130,1,1e-05
042276,1,1e-05
042284,1,1e-05
042285,1,1e-05
042319,1,1e-05
042320,1,1e-05
042334,1,1e-05
042383,1,1e-05
042394,1,1e-05
042452,1,1e-05
042457,1,1e-05
042458,1,1e-05
042501,1,1e-05
042552,1,1e-05
042567,1,1e-05
042577,1,1e-05
042584,1,1e-05
042714,1,1e-05
042797,1,1e-05
042862,1,1e-05
042863,1,1e-05
042982,1,1e-05
042983,1,1e-05
043018,1,1e-05
043063,1,1e-05
043089,1,1e-05
043239,1,1e-05
043248,1,1e-05
043270,1,1e-05
043347,1,1e-05
043428,1,1e-05
043443,1,1e-05
043536,1,1e-05
043681,1,1e-05
043683,1,1e-05
043691,1,1e-05
043734,1,1e-05
043771,1,1e-05
043787,1,1e-05
043831,1,1e-05
043866,1,1e-05
043971,1,1e-05
044016,1,1e-05
044035,1,1e-05
044038,1,1e-05
044117,1,1e-05
044181,1,1e-05
044233,1,1e-05
044254,1,1e-05
044339,1,1e-05
044420,1,1e-05
044458,1,1e-05
044622,1,1e-05
044780,1,1e-05
044957,1,1e-05
045053,1,1e-05
045058,1,1e-05
045089,1,1e-05
045103,1,1e-05
045133,1,1e-05
045196,1,1e-05
045202,1,1e-05
045271,1,1e-05
045292,1,1e-05
045462,1,1e-05
045471,1,1e-05
045654,1,1e-05
045703,1,1e-05
045714,1,1e-05
045867,1,1e-05
045873,1,1e-05
045974,1,1e-05
046009,1,1e-05
046051,1,1e-05
046063,1,1e-05
046156,1,1e-05
046228,1,1e-05
046347,1,1e-05
046358,1,1e-05
046385,1,1e-05
046514,1,1e-05
046583,1,1e-05
046594,1,1e-05
046649,1,1e-05
046658,1,1e-05
046707,1,1e-05
046792,1,1e-05
046806,1,1e-05
046920,1,1e-05
046961,1,1e-05
047053,1,1e-05
047065,1,1e-05
047143,1,1e-05
047189,1,1e-05
047220,1,1e-05
047236,1,1e-05
047267,1,1e-05
047316,1,1e-05
047435,1,1e-05
047445,1,1e-05
047457,1,1e-05
047463,1,1e-05
047498,1,1e-05
047539,1,1e-05
047547,1,1e-05
047582,1,1e-05
047586,1,1e-05
047612,1,1e-05
047640,1,1e-05
047653,1,1e-05
047718,1,1e-05
047738,1,1e-05
047751,1,1e-05
047774,1,1e-05
048172,1,1e-05
048218,1,1e-05
048225,1,1e-05
048324,1,1e-05
048374,1,1e-05
048382,1,1e-05
048454,1,1e-05
048487,1,1e-05
048558,1,1e-05
048648,1,1e-05
048714,1,1e-05
048736,1,1e-05
048749,1,1e-05
048758,1,1e-05
048770,1,1e-05
048798,1,1e-05
048859,1,1e-05
048934,1,1e-05
049071,1,1e-05
049078,1,1e-05
049093,1,1e-05
049126,1,1e-05
049135,1,1e-05
049168,1,1e-05
049199,1,1e-05
049230,1,1e-05
049360,1,1e-05
049366,1,1e-05
049397,1,1e-05
049454,1,1e-05
049518,1,1e-05
049578,1,1e-05
049591,1,1e-05
049607,1,1e-05
049612,1,1e-05
049721,1,1e-05
049763,1,1e-05
049792,1,1e-05
049804,1,1e-05
049827,1,1e-05
049900,1,1e-05
049902,1,1e-05
049934,1,1e-05
049967,1,1e-05
050019,1,1e-05
050031,1,1e-05
050072,1,1e-05
050113,1,1e-05
050243,1,1e-05
050248,1,1e-05
050249,1,1e-05
050306,1,1e-05
050310,1,1e-05
050454,1,1e-05
050505,1,1e-05
050552,1,1e-05
050578,1,1e-05
050612,1,1e-05
050616,1,1e-05
050753,1,1e-05
050900,1,1e-05
050946,1,1e-05
050972,1,1e-05
051000,1,1e-05
051002,1,1e-05
051236,1,1e-05
051279,1,1e-05
051306,1,1e-05
051475,1,1e-05
051519,1,1e-05
051597,1,1e-05
051628,1,1e-05
051653,1,1e-05
051677,1,1e-05
051687,1,1e-05
051688,1,1e-05
051691,1,1e-05
051693,1,1e-05
051695,1,1e-05
051757,1,1e-05
051786,1,1e-05
051815,1,1e-05
052027,1,1e-05
052156,1,1e-05
052199,1,1e-05
052202,1,1e-05
052240,1,1e-05
052264,1,1e-05
052278,1,1e-05
052286,1,1e-05
052345,1,1e-05
052408,1,1e-05
052412,1,1e-05
052477,1,1e-05
052699,1,1e-05
052756,1,1e-05
052796,1,1e-05
052806,1,1e-05
052825,1,1e-05
052850,1,1e-05
052910,1,1e-05
052930,1,1e-05
052968,1,1e-05
053173,1,1e-05
053184,1,1e-05
053195,1,1e-05
053284,1,1e-05
053286,1,1e-05
053290,1,1e-05
053402,1,1e-05
053445,1,1e-05
053550,1,1e-05
053564,1,1e-05
053597,1,1e-05
053606,1,1e-05
053625,1,1e-05
053628,1,1e-05
053730,1,1e-05
053830,1,1e-05
053839,1,1e-05
053874,1,1e-05
053926,1,1e-05
