pin,count,probability
150485,4,4e-05
240964,4,4e-05
190811,4,4e-05
150616,4,4e-05
260167,4,4e-05
210507,4,4e-05
130965,4,4e-05
100759,4,4e-05
150311,4,4e-05
170505,4,4e-05
151275,4,4e-05
160167,4,4e-05
151025,4,4e-05
281152,4,4e-05
280114,4,4e-05
150996,4,4e-05
200456,4,4e-05
81096,4,4e-05
191033,4,4e-05
210544,4,4e-05
101070,4,4e-05
230626,4,4e-05
80807,4,4e-05
91249,4,4e-05
200475,4,4e-05
61007,4,4e-05
261142,4,4e-05
280597,4,4e-05
20275,4,4e-05
50823,4,4e-05
11025,4,4e-05
190145,4,4e-05
200511,4,4e-05
270329,4,4e-05
160765,4,4e-05
300173,4,4e-05
120494,4,4e-05
250746,4,4e-05
310243,4,4e-05
30624,4,4e-05
300399,4,4e-05
250838,4,4e-05
200216,4,4e-05
51296,4,4e-05
150202,4,4e-05
270982,4,4e-05
261056,4,4e-05
230541,4,4e-05
310412,4,4e-05
120467,4,4e-05
80471,4,4e-05
100659,4,4e-05
250132,4,4e-05
200883,4,4e-05
90398,4,4e-05
20355,4,4e-05
81044,4,4e-05
200544,4,4e-05
111174,4,4e-05
80456,4,4e-05
150795,4,4e-05
30299,4,4e-05
110608,4,4e-05
121249,4,4e-05
20305,4,4e-05
231246,4,4e-05
210594,4,4e-05
260975,4,4e-05
191264,4,4e-05
10233,4,4e-05
100286,4,4e-05
170694,4,4e-05
251191,4,4e-05
130308,4,4e-05
270865,4,4e-05
181232,4,4e-05
20936,4,4e-05
300328,4,4e-05
210953,4,4e-05
170126,4,4e-05
290836,4,4e-05
100299,4,4e-05
111042,4,4e-05
100947,4,4e-05
10545,4,4e-05
30864,4,4e-05
250966,4,4e-05
220246,4,4e-05
121297,4,4e-05
260644,4,4e-05
161289,4,4e-05
151028,4,4e-05
180638,4,4e-05
230139,4,4e-05
150169,4,4e-05
260281,4,4e-05
41214,4,4e-05
20829,4,4e-05
200982,4,4e-05
250952,4,4e-05
130315,4,4e-05
210961,4,4e-05
160303,4,4e-05
10886,4,4e-05
240207,4,4e-05
160118,4,4e-05
140998,4,4e-05
30230,4,4e-05
241164,4,4e-05
80828,4,4e-05
190725,4,4e-05
261182,4,4e-05
300426,4,4e-05
251280,4,4e-05
140490,4,4e-05
230320,4,4e-05
251284,4,4e-05
50556,4,4e-05
140794,4,4e-05
140540,4,4e-05
120617,4,4e-05
210300,4,4e-05
80327,4,4e-05
111116,4,4e-05
40971,4,4e-05
90904,4,4e-05
250408,4,4e-05
300330,4,4e-05
20345,4,4e-05
280155,4,4e-05
301235,4,4e-05
31140,4,4e-05
220301,4,4e-05
210780,4,4e-05
30980,4,4e-05
40688,4,4e-05
200406,4,4e-05
140315,4,4e-05
110847,4,4e-05
230143,4,4e-05
161062,4,4e-05
301008,4,4e-05
110997,4,4e-05
210206,4,4e-05
201025,4,4e-05
210283,4,4e-05
21020,4,4e-05
181238,4,4e-05
10451,4,4e-05
191290,4,4e-05
100553,4,4e-05
70183,4,4e-05
260520,4,4e-05
300410,4,4e-05
210106,4,4e-05
50564,4,4e-05
180180,4,4e-05
131030,4,4e-05
111177,4,4e-05
180900,4,4e-05
220148,4,4e-05
80840,4,4e-05
251115,4,4e-05
230698,4,4e-05
101011,4,4e-05
220988,4,4e-05
31299,4,4e-05
120136,4,4e-05
300127,4,4e-05
201179,4,4e-05
40195,4,4e-05
130496,4,4e-05
50963,4,4e-05
20997,4,4e-05
120274,4,4e-05
180912,4,4e-05
60239,4,4e-05
120149,4,4e-05
220883,4,4e-05
240285,4,4e-05
110188,4,4e-05
250950,4,4e-05
260507,4,4e-05
90932,4,4e-05
10405,4,4e-05
20995,4,4e-05
231216,4,4e-05
60597,4,4e-05
220933,4,4e-05
311198,4,4e-05
271258,4,4e-05
70766,4,4e-05
91160,4,4e-05
250189,4,4e-05
250936,4,4e-05
150105,4,4e-05
40856,4,4e-05
200399,4,4e-05
60551,4,4e-05
141084,4,4e-05
41295,4,4e-05
81299,4,4e-05
141295,4,4e-05
70772,4,4e-05
300901,4,4e-05
100457,4,4e-05
230492,4,4e-05
241187,4,4e-05
291294,4,4e-05
120382,4,4e-05
150433,4,4e-05
230985,4,4e-05
111175,4,4e-05
251004,4,4e-05
141186,4,4e-05
180494,4,4e-05
171157,4,4e-05
20101,4,4e-05
50821,4,4e-05
91201,4,4e-05
211127,4,4e-05
10482,4,4e-05
50837,4,4e-05
160603,4,4e-05
250875,4,4e-05
200831,4,4e-05
290675,4,4e-05
300292,4,4e-05
30481,4,4e-05
291039,4,4e-05
180923,4,4e-05
310465,4,4e-05
161116,4,4e-05
10613,4,4e-05
311252,4,4e-05
211233,4,4e-05
121070,4,4e-05
300107,4,4e-05
10273,4,4e-05
310997,4,4e-05
231151,4,4e-05
220443,4,4e-05
90383,4,4e-05
220342,4,4e-05
251008,4,4e-05
220902,4,4e-05
230865,4,4e-05
211281,4,4e-05
300854,4,4e-05
60671,4,4e-05
70243,4,4e-05
61032,4,4e-05
140644,4,4e-05
270152,4,4e-05
210696,4,4e-05
80364,4,4e-05
150751,4,4e-05
240800,4,4e-05
300585,4,4e-05
280904,4,4e-05
271188,4,4e-05
280711,4,4e-05
260337,4,4e-05
221073,4,4e-05
51031,4,4e-05
220283,4,4e-05
311144,4,4e-05
41035,4,4e-05
170427,4,4e-05
20377,4,4e-05
281030,4,4e-05
20815,4,4e-05
140376,4,4e-05
30314,4,4e-05
100530,4,4e-05
120302,4,4e-05
10897,4,4e-05
40899,4,4e-05
260289,4,4e-05
170859,4,4e-05
80896,4,4e-05
110161,4,4e-05
110990,4,4e-05
140379,4,4e-05
310503,4,4e-05
160711,4,4e-05
251181,4,4e-05
140304,4,4e-05
110264,4,4e-05
11259,4,4e-05
200312,4,4e-05
91217,4,4e-05
10970,4,4e-05
160317,4,4e-05
70743,4,4e-05
211226,4,4e-05
220268,4,4e-05
220720,4,4e-05
310172,4,4e-05
290686,4,4e-05
261167,4,4e-05
41185,4,4e-05
251277,4,4e-05
50756,4,4e-05
160430,4,4e-05
150299,4,4e-05
60911,4,4e-05
191026,4,4e-05
50856,4,4e-05
140645,4,4e-05
280252,4,4e-05
201249,4,4e-05
20787,4,4e-05
210938,4,4e-05
300238,4,4e-05
310295,4,4e-05
200527,4,4e-05
290443,4,4e-05
260201,4,4e-05
141267,4,4e-05
180726,4,4e-05
70846,4,4e-05
180918,4,4e-05
90667,4,4e-05
140795,4,4e-05
70963,4,4e-05
21009,4,4e-05
221167,4,4e-05
100875,4,4e-05
170704,4,4e-05
31208,4,4e-05
191175,4,4e-05
61209,4,4e-05
50161,4,4e-05
150995,4,4e-05
190709,4,4e-05
10103,4,4e-05
21035,4,4e-05
210490,4,4e-05
190981,4,4e-05
10170,4,4e-05
250509,4,4e-05
40127,4,4e-05
160444,4,4e-05
70115,4,4e-05
120594,4,4e-05
230825,4,4e-05
250385,4,4e-05
190165,4,4e-05
140584,4,4e-05
131225,4,4e-05
171070,4,4e-05
310260,4,4e-05
210483,4,4e-05
151203,4,4e-05
170912,4,4e-05
140230,4,4e-05
41270,4,4e-05
100745,4,4e-05
240981,4,4e-05
20760,4,4e-05
40504,4,4e-05
211067,4,4e-05
250694,4,4e-05
231203,4,4e-05
230275,4,4e-05
30272,4,4e-05
261170,4,4e-05
41100,4,4e-05
301077,4,4e-05
261079,4,4e-05
150363,4,4e-05
200942,4,4e-05
91147,4,4e-05
281270,4,4e-05
20161,4,4e-05
100662,4,4e-05
70391,4,4e-05
230947,4,4e-05
120645,3,3e-05
80571,3,3e-05
61052,3,3e-05
101097,3,3e-05
250797,3,3e-05
10957,3,3e-05
70215,3,3e-05
260944,3,3e-05
260826,3,3e-05
200566,3,3e-05
310198,3,3e-05
50862,3,3e-05
240246,3,3e-05
160895,3,3e-05
40686,3,3e-05
150533,3,3e-05
141296,3,3e-05
300628,3,3e-05
220561,3,3e-05
170424,3,3e-05
80435,3,3e-05
310806,3,3e-05
261233,3,3e-05
100984,3,3e-05
30174,3,3e-05
281182,3,3e-05
81199,3,3e-05
231252,3,3e-05
90876,3,3e-05
310699,3,3e-05
190952,3,3e-05
120966,3,3e-05
131244,3,3e-05
250404,3,3e-05
251068,3,3e-05
170185,3,3e-05
30100,3,3e-05
111082,3,3e-05
70983,3,3e-05
300605,3,3e-05
161007,3,3e-05
31135,3,3e-05
51023,3,3e-05
80193,3,3e-05
40749,3,3e-05
120680,3,3e-05
41097,3,3e-05
290433,3,3e-05
211269,3,3e-05
310364,3,3e-05
240259,3,3e-05
150810,3,3e-05
70674,3,3e-05
130704,3,3e-05
240656,3,3e-05
260554,3,3e-05
110698,3,3e-05
241270,3,3e-05
40863,3,3e-05
260349,3,3e-05
90577,3,3e-05
60426,3,3e-05
300792,3,3e-05
160548,3,3e-05
80611,3,3e-05
40113,3,3e-05
70583,3,3e-05
181049,3,3e-05
180813,3,3e-05
80278,3,3e-05
311148,3,3e-05
260342,3,3e-05
270277,3,3e-05
30428,3,3e-05
160773,3,3e-05
10449,3,3e-05
300522,3,3e-05
281108,3,3e-05
260881,3,3e-05
90241,3,3e-05
161146,3,3e-05
101049,3,3e-05
200553,3,3e-05
190998,3,3e-05
240726,3,3e-05
300383,3,3e-05
150541,3,3e-05
31039,3,3e-05
120462,3,3e-05
120552,3,3e-05
10569,3,3e-05
311151,3,3e-05
100464,3,3e-05
170974,3,3e-05
200899,3,3e-05
220384,3,3e-05
70237,3,3e-05
170754,3,3e-05
51032,3,3e-05
190879,3,3e-05
171022,3,3e-05
220829,3,3e-05
130769,3,3e-05
110462,3,3e-05
230329,3,3e-05
100956,3,3e-05
31142,3,3e-05
280900,3,3e-05
310691,3,3e-05
160888,3,3e-05
100632,3,3e-05
100725,3,3e-05
310437,3,3e-05
100172,3,3e-05
260749,3,3e-05
111258,3,3e-05
160272,3,3e-05
50426,3,3e-05
270323,3,3e-05
240176,3,3e-05
150737,3,3e-05
220940,3,3e-05
50972,3,3e-05
290710,3,3e-05
270681,3,3e-05
280143,3,3e-05
190143,3,3e-05
150394,3,3e-05
260282,3,3e-05
30340,3,3e-05
40691,3,3e-05
180774,3,3e-05
260863,3,3e-05
210222,3,3e-05
121195,3,3e-05
240918,3,3e-05
130658,3,3e-05
80484,3,3e-05
290769,3,3e-05
270182,3,3e-05
100800,3,3e-05
290129,3,3e-05
10436,3,3e-05
150674,3,3e-05
260728,3,3e-05
111031,3,3e-05
100526,3,3e-05
291253,3,3e-05
160522,3,3e-05
130590,3,3e-05
140520,3,3e-05
111112,3,3e-05
80215,3,3e-05
180976,3,3e-05
111237,3,3e-05
91176,3,3e-05
221196,3,3e-05
250677,3,3e-05
230291,3,3e-05
50518,3,3e-05
270312,3,3e-05
101274,3,3e-05
201247,3,3e-05
30814,3,3e-05
250272,3,3e-05
180309,3,3e-05
190587,3,3e-05
50409,3,3e-05
220923,3,3e-05
131158,3,3e-05
231159,3,3e-05
251087,3,3e-05
90610,3,3e-05
40137,3,3e-05
240971,3,3e-05
91260,3,3e-05
141213,3,3e-05
30678,3,3e-05
80636,3,3e-05
120373,3,3e-05
31256,3,3e-05
270570,3,3e-05
80263,3,3e-05
40269,3,3e-05
50366,3,3e-05
11230,3,3e-05
290732,3,3e-05
270236,3,3e-05
11280,3,3e-05
180676,3,3e-05
211154,3,3e-05
281151,3,3e-05
220302,3,3e-05
291066,3,3e-05
280659,3,3e-05
40604,3,3e-05
180115,3,3e-05
70895,3,3e-05
260525,3,3e-05
91155,3,3e-05
30747,3,3e-05
310782,3,3e-05
110329,3,3e-05
50892,3,3e-05
290549,3,3e-05
160868,3,3e-05
180403,3,3e-05
151223,3,3e-05
261020,3,3e-05
100914,3,3e-05
90701,3,3e-05
90979,3,3e-05
41141,3,3e-05
150942,3,3e-05
101133,3,3e-05
200157,3,3e-05
231103,3,3e-05
270812,3,3e-05
260911,3,3e-05
40968,3,3e-05
190397,3,3e-05
240243,3,3e-05
280198,3,3e-05
10174,3,3e-05
280497,3,3e-05
200412,3,3e-05
210966,3,3e-05
131073,3,3e-05
60772,3,3e-05
311132,3,3e-05
240839,3,3e-05
180767,3,3e-05
11190,3,3e-05
280368,3,3e-05
30115,3,3e-05
130528,3,3e-05
290641,3,3e-05
270527,3,3e-05
261208,3,3e-05
60217,3,3e-05
111232,3,3e-05
310221,3,3e-05
70253,3,3e-05
310301,3,3e-05
190292,3,3e-05
80371,3,3e-05
60533,3,3e-05
210625,3,3e-05
110517,3,3e-05
260768,3,3e-05
201177,3,3e-05
160173,3,3e-05
211230,3,3e-05
290590,3,3e-05
101010,3,3e-05
141210,3,3e-05
160385,3,3e-05
60138,3,3e-05
90300,3,3e-05
71288,3,3e-05
80495,3,3e-05
241268,3,3e-05
271090,3,3e-05
300515,3,3e-05
231281,3,3e-05
170849,3,3e-05
260743,3,3e-05
231183,3,3e-05
40581,3,3e-05
120954,3,3e-05
20416,3,3e-05
250418,3,3e-05
10616,3,3e-05
180498,3,3e-05
290970,3,3e-05
250176,3,3e-05
10227,3,3e-05
200662,3,3e-05
290392,3,3e-05
201129,3,3e-05
51105,3,3e-05
301111,3,3e-05
200794,3,3e-05
20324,3,3e-05
50456,3,3e-05
10663,3,3e-05
281086,3,3e-05
120963,3,3e-05
10284,3,3e-05
100678,3,3e-05
191198,3,3e-05
181258,3,3e-05
110686,3,3e-05
270280,3,3e-05
231284,3,3e-05
190850,3,3e-05
40106,3,3e-05
160572,3,3e-05
301268,3,3e-05
160628,3,3e-05
10643,3,3e-05
120801,3,3e-05
70520,3,3e-05
210474,3,3e-05
90118,3,3e-05
41274,3,3e-05
220770,3,3e-05
120440,3,3e-05
70541,3,3e-05
90723,3,3e-05
31255,3,3e-05
251140,3,3e-05
310448,3,3e-05
21293,3,3e-05
90767,3,3e-05
290345,3,3e-05
140713,3,3e-05
130157,3,3e-05
150391,3,3e-05
190892,3,3e-05
140500,3,3e-05
250285,3,3e-05
70893,3,3e-05
31263,3,3e-05
181120,3,3e-05
10600,3,3e-05
200311,3,3e-05
270101,3,3e-05
130204,3,3e-05
40170,3,3e-05
50578,3,3e-05
20753,3,3e-05
70581,3,3e-05
260470,3,3e-05
230137,3,3e-05
210579,3,3e-05
30937,3,3e-05
110901,3,3e-05
30433,3,3e-05
180782,3,3e-05
191087,3,3e-05
230163,3,3e-05
20265,3,3e-05
20756,3,3e-05
160874,3,3e-05
20863,3,3e-05
171096,3,3e-05
60438,3,3e-05
230621,3,3e-05
130557,3,3e-05
221133,3,3e-05
210859,3,3e-05
110379,3,3e-05
160781,3,3e-05
41289,3,3e-05
20649,3,3e-05
41045,3,3e-05
30444,3,3e-05
140933,3,3e-05
180108,3,3e-05
260719,3,3e-05
171007,3,3e-05
190608,3,3e-05
60748,3,3e-05
241033,3,3e-05
51097,3,3e-05
91223,3,3e-05
10258,3,3e-05
11203,3,3e-05
190100,3,3e-05
290822,3,3e-05
130847,3,3e-05
180944,3,3e-05
140923,3,3e-05
230922,3,3e-05
120761,3,3e-05
260215,3,3e-05
111257,3,3e-05
260266,3,3e-05
311165,3,3e-05
230403,3,3e-05
291167,3,3e-05
280708,3,3e-05
220608,3,3e-05
300846,3,3e-05
251015,3,3e-05
261191,3,3e-05
290756,3,3e-05
120926,3,3e-05
210875,3,3e-05
281239,3,3e-05
280161,3,3e-05
130438,3,3e-05
300833,3,3e-05
221142,3,3e-05
210608,3,3e-05
20726,3,3e-05
151180,3,3e-05
90172,3,3e-05
240958,3,3e-05
271162,3,3e-05
311183,3,3e-05
50872,3,3e-05
310961,3,3e-05
150121,3,3e-05
300523,3,3e-05
30238,3,3e-05
111240,3,3e-05
180811,3,3e-05
110836,3,3e-05
130779,3,3e-05
220388,3,3e-05
80383,3,3e-05
170156,3,3e-05
121114,3,3e-05
230560,3,3e-05
110172,3,3e-05
161030,3,3e-05
281208,3,3e-05
190524,3,3e-05
