PIN,Count,Probability
103589,2,2e-05
103685,2,2e-05
103782,2,2e-05
104234,2,2e-05
104271,2,2e-05
104548,2,2e-05
104567,2,2e-05
104721,2,2e-05
104727,2,2e-05
105065,2,2e-05
105242,2,2e-05
105706,2,2e-05
105797,2,2e-05
105939,2,2e-05
106187,2,2e-05
106560,2,2e-05
106931,2,2e-05
107175,2,2e-05
107348,2,2e-05
107452,2,2e-05
107573,2,2e-05
107697,2,2e-05
107786,2,2e-05
108055,2,2e-05
108111,2,2e-05
108205,2,2e-05
108214,2,2e-05
108279,2,2e-05
108304,2,2e-05
108560,2,2e-05
108599,2,2e-05
108618,2,2e-05
108679,2,2e-05
109379,2,2e-05
109397,2,2e-05
109645,2,2e-05
109717,2,2e-05
109737,2,2e-05
110140,2,2e-05
110295,2,2e-05
110790,2,2e-05
110793,2,2e-05
110973,2,2e-05
111636,2,2e-05
111760,2,2e-05
112024,2,2e-05
113927,2,2e-05
114499,2,2e-05
114515,2,2e-05
114682,2,2e-05
114705,2,2e-05
114835,2,2e-05
115552,2,2e-05
115674,2,2e-05
115828,2,2e-05
115968,2,2e-05
116295,2,2e-05
116424,2,2e-05
116463,2,2e-05
116556,2,2e-05
117455,2,2e-05
118487,2,2e-05
118495,2,2e-05
118680,2,2e-05
118881,2,2e-05
119169,2,2e-05
119261,2,2e-05
119695,2,2e-05
120146,2,2e-05
120401,2,2e-05
120570,2,2e-05
120764,2,2e-05
120904,2,2e-05
121309,2,2e-05
121455,2,2e-05
121515,2,2e-05
121567,2,2e-05
121608,2,2e-05
121628,2,2e-05
121728,2,2e-05
122448,2,2e-05
122520,2,2e-05
122655,2,2e-05
123068,2,2e-05
123304,2,2e-05
123365,2,2e-05
123527,2,2e-05
123815,2,2e-05
124010,2,2e-05
125200,2,2e-05
125961,2,2e-05
126083,2,2e-05
126169,2,2e-05
126473,2,2e-05
126485,2,2e-05
126633,2,2e-05
126660,2,2e-05
126672,2,2e-05
127907,2,2e-05
128074,2,2e-05
128594,2,2e-05
128992,2,2e-05
129077,2,2e-05
129469,2,2e-05
129858,2,2e-05
129890,2,2e-05
130167,2,2e-05
130751,2,2e-05
130809,2,2e-05
131113,2,2e-05
131319,2,2e-05
131829,2,2e-05
131939,2,2e-05
132040,2,2e-05
132177,2,2e-05
132372,2,2e-05
132430,2,2e-05
132559,2,2e-05
133146,2,2e-05
133362,2,2e-05
133370,2,2e-05
133582,2,2e-05
133652,2,2e-05
133666,2,2e-05
133730,2,2e-05
134094,2,2e-05
134425,2,2e-05
134443,2,2e-05
134631,2,2e-05
134660,2,2e-05
134733,2,2e-05
134779,2,2e-05
135334,2,2e-05
135478,2,2e-05
135670,2,2e-05
136370,2,2e-05
136659,2,2e-05
137002,2,2e-05
137052,2,2e-05
137091,2,2e-05
137386,2,2e-05
137632,2,2e-05
137898,2,2e-05
138365,2,2e-05
138657,2,2e-05
138840,2,2e-05
139388,2,2e-05
139533,2,2e-05
139850,2,2e-05
139960,2,2e-05
140221,2,2e-05
140438,2,2e-05
140454,2,2e-05
140506,2,2e-05
140681,2,2e-05
141315,2,2e-05
141677,2,2e-05
141800,2,2e-05
141841,2,2e-05
142079,2,2e-05
142291,2,2e-05
142309,2,2e-05
142409,2,2e-05
143461,2,2e-05
143553,2,2e-05
143578,2,2e-05
143765,2,2e-05
144360,2,2e-05
144396,2,2e-05
144564,2,2e-05
145037,2,2e-05
145129,2,2e-05
145209,2,2e-05
145251,2,2e-05
145349,2,2e-05
145750,2,2e-05
145808,2,2e-05
145967,2,2e-05
146082,2,2e-05
146346,2,2e-05
146353,2,2e-05
146398,2,2e-05
146500,2,2e-05
146583,2,2e-05
146630,2,2e-05
146648,2,2e-05
146708,2,2e-05
146728,2,2e-05
146740,2,2e-05
146814,2,2e-05
146918,2,2e-05
147019,2,2e-05
147388,2,2e-05
147687,2,2e-05
148091,2,2e-05
148225,2,2e-05
148514,2,2e-05
148557,2,2e-05
148770,2,2e-05
149145,2,2e-05
149763,2,2e-05
150286,2,2e-05
150551,2,2e-05
150557,2,2e-05
150755,2,2e-05
150861,2,2e-05
150869,2,2e-05
150967,2,2e-05
151030,2,2e-05
151422,2,2e-05
151631,2,2e-05
151670,2,2e-05
152724,2,2e-05
153143,2,2e-05
153734,2,2e-05
153759,2,2e-05
153806,2,2e-05
154228,2,2e-05
154546,2,2e-05
155130,2,2e-05
155132,2,2e-05
155539,2,2e-05
155592,2,2e-05
155785,2,2e-05
155805,2,2e-05
156024,2,2e-05
156130,2,2e-05
156175,2,2e-05
156633,2,2e-05
156923,2,2e-05
156936,2,2e-05
157352,2,2e-05
157778,2,2e-05
158070,2,2e-05
158442,2,2e-05
158471,2,2e-05
158511,2,2e-05
158898,2,2e-05
158975,2,2e-05
159000,2,2e-05
159739,2,2e-05
159809,2,2e-05
160422,2,2e-05
160633,2,2e-05
160900,2,2e-05
160952,2,2e-05
161391,2,2e-05
161395,2,2e-05
161406,2,2e-05
161744,2,2e-05
162060,2,2e-05
162062,2,2e-05
162797,2,2e-05
162959,2,2e-05
163787,2,2e-05
163903,2,2e-05
164332,2,2e-05
165047,2,2e-05
165156,2,2e-05
165603,2,2e-05
165615,2,2e-05
165917,2,2e-05
166030,2,2e-05
166309,2,2e-05
166461,2,2e-05
166606,2,2e-05
166625,2,2e-05
166775,2,2e-05
166846,2,2e-05
166951,2,2e-05
166956,2,2e-05
167082,2,2e-05
167378,2,2e-05
167840,2,2e-05
167958,2,2e-05
168037,2,2e-05
168100,2,2e-05
168132,2,2e-05
168252,2,2e-05
168698,2,2e-05
169320,2,2e-05
169394,2,2e-05
169409,2,2e-05
169546,2,2e-05
169801,2,2e-05
169864,2,2e-05
169963,2,2e-05
170190,2,2e-05
170395,2,2e-05
170651,2,2e-05
170667,2,2e-05
170795,2,2e-05
171259,2,2e-05
171276,2,2e-05
171530,2,2e-05
171575,2,2e-05
172154,2,2e-05
172631,2,2e-05
172689,2,2e-05
172734,2,2e-05
172769,2,2e-05
172919,2,2e-05
173648,2,2e-05
173878,2,2e-05
174006,2,2e-05
174031,2,2e-05
174195,2,2e-05
174418,2,2e-05
174467,2,2e-05
174544,2,2e-05
174554,2,2e-05
175044,2,2e-05
175110,2,2e-05
175479,2,2e-05
175524,2,2e-05
176042,2,2e-05
176357,2,2e-05
176718,2,2e-05
176953,2,2e-05
176962,2,2e-05
177477,2,2e-05
177856,2,2e-05
177960,2,2e-05
178117,2,2e-05
178150,2,2e-05
178510,2,2e-05
178852,2,2e-05
178895,2,2e-05
178920,2,2e-05
179015,2,2e-05
179105,2,2e-05
179106,2,2e-05
179217,2,2e-05
179582,2,2e-05
180003,2,2e-05
180247,2,2e-05
180426,2,2e-05
180510,2,2e-05
180580,2,2e-05
180765,2,2e-05
180908,2,2e-05
181543,2,2e-05
181754,2,2e-05
181779,2,2e-05
181917,2,2e-05
182313,2,2e-05
182971,2,2e-05
182973,2,2e-05
183388,2,2e-05
184055,2,2e-05
184246,2,2e-05
184377,2,2e-05
184651,2,2e-05
185468,2,2e-05
185469,2,2e-05
185522,2,2e-05
185685,2,2e-05
185846,2,2e-05
186037,2,2e-05
186040,2,2e-05
186064,2,2e-05
186367,2,2e-05
187082,2,2e-05
187143,2,2e-05
187316,2,2e-05
187356,2,2e-05
187454,2,2e-05
187555,2,2e-05
187615,2,2e-05
187843,2,2e-05
187931,2,2e-05
188085,2,2e-05
188238,2,2e-05
188358,2,2e-05
188659,2,2e-05
188744,2,2e-05
188777,2,2e-05
189170,2,2e-05
189448,2,2e-05
189923,2,2e-05
190065,2,2e-05
191528,2,2e-05
191755,2,2e-05
191971,2,2e-05
192058,2,2e-05
192455,2,2e-05
192711,2,2e-05
192779,2,2e-05
192913,2,2e-05
193076,2,2e-05
193264,2,2e-05
193757,2,2e-05
193818,2,2e-05
193866,2,2e-05
194373,2,2e-05
194655,2,2e-05
194845,2,2e-05
194961,2,2e-05
194969,2,2e-05
195080,2,2e-05
195283,2,2e-05
195864,2,2e-05
195881,2,2e-05
195893,2,2e-05
196174,2,2e-05
196740,2,2e-05
197064,2,2e-05
197349,2,2e-05
197378,2,2e-05
197711,2,2e-05
197816,2,2e-05
198105,2,2e-05
198235,2,2e-05
198468,2,2e-05
198548,2,2e-05
198769,2,2e-05
198837,2,2e-05
198907,2,2e-05
199055,2,2e-05
199431,2,2e-05
200013,2,2e-05
200022,2,2e-05
200051,2,2e-05
200070,2,2e-05
200455,2,2e-05
200686,2,2e-05
200952,2,2e-05
201170,2,2e-05
201584,2,2e-05
201935,2,2e-05
201947,2,2e-05
202698,2,2e-05
202717,2,2e-05
202779,2,2e-05
202897,2,2e-05
203086,2,2e-05
203129,2,2e-05
203440,2,2e-05
203846,2,2e-05
203896,2,2e-05
204072,2,2e-05
204429,2,2e-05
204867,2,2e-05
205065,2,2e-05
205096,2,2e-05
205171,2,2e-05
205197,2,2e-05
205222,2,2e-05
205323,2,2e-05
205552,2,2e-05
205587,2,2e-05
205672,2,2e-05
205705,2,2e-05
205706,2,2e-05
206093,2,2e-05
206879,2,2e-05
207731,2,2e-05
207739,2,2e-05
207772,2,2e-05
207775,2,2e-05
208252,2,2e-05
208314,2,2e-05
208795,2,2e-05
208855,2,2e-05
208983,2,2e-05
209156,2,2e-05
209422,2,2e-05
209606,2,2e-05
209613,2,2e-05
209864,2,2e-05
210445,2,2e-05
210516,2,2e-05
210608,2,2e-05
210804,2,2e-05
211383,2,2e-05
211503,2,2e-05
211511,2,2e-05
211514,2,2e-05
211807,2,2e-05
212080,2,2e-05
212511,2,2e-05
212832,2,2e-05
212876,2,2e-05
213008,2,2e-05
213446,2,2e-05
213660,2,2e-05
213701,2,2e-05
213934,2,2e-05
214081,2,2e-05
214386,2,2e-05
214396,2,2e-05
214439,2,2e-05
214498,2,2e-05
214548,2,2e-05
214593,2,2e-05
215386,2,2e-05
215476,2,2e-05
215518,2,2e-05
215565,2,2e-05
215860,2,2e-05
215996,2,2e-05
216041,2,2e-05
216382,2,2e-05
216855,2,2e-05
217072,2,2e-05
217264,2,2e-05
217445,2,2e-05
217782,2,2e-05
218628,2,2e-05
218742,2,2e-05
218804,2,2e-05
218854,2,2e-05
219007,2,2e-05
219179,2,2e-05
219401,2,2e-05
219707,2,2e-05
219832,2,2e-05
219891,2,2e-05
220166,2,2e-05
220423,2,2e-05
220479,2,2e-05
220939,2,2e-05
221059,2,2e-05
221316,2,2e-05
221321,2,2e-05
221516,2,2e-05
221521,2,2e-05
222155,2,2e-05
222174,2,2e-05
222393,2,2e-05
222577,2,2e-05
222736,2,2e-05
222839,2,2e-05
223095,2,2e-05
223193,2,2e-05
223574,2,2e-05
224082,2,2e-05
224164,2,2e-05
224319,2,2e-05
224643,2,2e-05
224674,2,2e-05
224729,2,2e-05
224754,2,2e-05
225422,2,2e-05
225465,2,2e-05
225772,2,2e-05
225914,2,2e-05
225933,2,2e-05
225960,2,2e-05
226000,2,2e-05
226040,2,2e-05
226231,2,2e-05
226667,2,2e-05
226874,2,2e-05
226915,2,2e-05
226956,2,2e-05
227117,2,2e-05
227233,2,2e-05
227357,2,2e-05
227497,2,2e-05
227763,2,2e-05
227823,2,2e-05
228026,2,2e-05
228155,2,2e-05
228287,2,2e-05
228384,2,2e-05
228437,2,2e-05
229021,2,2e-05
229027,2,2e-05
229062,2,2e-05
229580,2,2e-05
230273,2,2e-05
230916,2,2e-05
231069,2,2e-05
231146,2,2e-05
231454,2,2e-05
231803,2,2e-05
231854,2,2e-05
231951,2,2e-05
232873,2,2e-05
233049,2,2e-05
233159,2,2e-05
233236,2,2e-05
233760,2,2e-05
233795,2,2e-05
234311,2,2e-05
234659,2,2e-05
234677,2,2e-05
235137,2,2e-05
235212,2,2e-05
235388,2,2e-05
235545,2,2e-05
235715,2,2e-05
235746,2,2e-05
235861,2,2e-05
236064,2,2e-05
236800,2,2e-05
237232,2,2e-05
237706,2,2e-05
237798,2,2e-05
238720,2,2e-05
238728,2,2e-05
238891,2,2e-05
238970,2,2e-05
239025,2,2e-05
239026,2,2e-05
239357,2,2e-05
239492,2,2e-05
239739,2,2e-05
240477,2,2e-05
240698,2,2e-05
241175,2,2e-05
241192,2,2e-05
241281,2,2e-05
241656,2,2e-05
241684,2,2e-05
242111,2,2e-05
242163,2,2e-05
242647,2,2e-05
242675,2,2e-05
242849,2,2e-05
243170,2,2e-05
243363,2,2e-05
243459,2,2e-05
243866,2,2e-05
243944,2,2e-05
243974,2,2e-05
244296,2,2e-05
244717,2,2e-05
245226,2,2e-05
245501,2,2e-05
245715,2,2e-05
246024,2,2e-05
246106,2,2e-05
246120,2,2e-05
246174,2,2e-05
246277,2,2e-05
246355,2,2e-05
246456,2,2e-05
246979,2,2e-05
247277,2,2e-05
247660,2,2e-05
247789,2,2e-05
247864,2,2e-05
248455,2,2e-05
248782,2,2e-05
249017,2,2e-05
249136,2,2e-05
249158,2,2e-05
249288,2,2e-05
249799,2,2e-05
250417,2,2e-05
250588,2,2e-05
250772,2,2e-05
250966,2,2e-05
250996,2,2e-05
251187,2,2e-05
251650,2,2e-05
251935,2,2e-05
252077,2,2e-05
252232,2,2e-05
252279,2,2e-05
252753,2,2e-05
252927,2,2e-05
253063,2,2e-05
253690,2,2e-05
253707,2,2e-05
253836,2,2e-05
254016,2,2e-05
254063,2,2e-05
254103,2,2e-05
254128,2,2e-05
254235,2,2e-05
254880,2,2e-05
254969,2,2e-05
255170,2,2e-05
256161,2,2e-05
256262,2,2e-05
256578,2,2e-05
256717,2,2e-05
256736,2,2e-05
256773,2,2e-05
256842,2,2e-05
256949,2,2e-05
256951,2,2e-05
257167,2,2e-05
257232,2,2e-05
257309,2,2e-05
257516,2,2e-05
257543,2,2e-05
257565,2,2e-05
257579,2,2e-05
257600,2,2e-05
257619,2,2e-05
257853,2,2e-05
258281,2,2e-05
258568,2,2e-05
258729,2,2e-05
258749,2,2e-05
259178,2,2e-05
259243,2,2e-05
259289,2,2e-05
259338,2,2e-05
259478,2,2e-05
259662,2,2e-05
259850,2,2e-05
259870,2,2e-05
260289,2,2e-05
260380,2,2e-05
260564,2,2e-05
260625,2,2e-05
260722,2,2e-05
261036,2,2e-05
261111,2,2e-05
261584,2,2e-05
261728,2,2e-05
261982,2,2e-05
262884,2,2e-05
263071,2,2e-05
263165,2,2e-05
263200,2,2e-05
263368,2,2e-05
263502,2,2e-05
265018,2,2e-05
265108,2,2e-05
265222,2,2e-05
265484,2,2e-05
265503,2,2e-05
265959,2,2e-05
266087,2,2e-05
266296,2,2e-05
266431,2,2e-05
266509,2,2e-05
266641,2,2e-05
266642,2,2e-05
267095,2,2e-05
267188,2,2e-05
267325,2,2e-05
267457,2,2e-05
267539,2,2e-05
267541,2,2e-05
267685,2,2e-05
267729,2,2e-05
267865,2,2e-05
268562,2,2e-05
268736,2,2e-05
268891,2,2e-05
269232,2,2e-05
269579,2,2e-05
269789,2,2e-05
269950,2,2e-05
270340,2,2e-05
270346,2,2e-05
271034,2,2e-05
271330,2,2e-05
271631,2,2e-05
271702,2,2e-05
271840,2,2e-05
272022,2,2e-05
272226,2,2e-05
272273,2,2e-05
272624,2,2e-05
272660,2,2e-05
272735,2,2e-05
272869,2,2e-05
272944,2,2e-05
273093,2,2e-05
273295,2,2e-05
273363,2,2e-05
273441,2,2e-05
273698,2,2e-05
273752,2,2e-05
273903,2,2e-05
274424,2,2e-05
274438,2,2e-05
275016,2,2e-05
275570,2,2e-05
275617,2,2e-05
275625,2,2e-05
275831,2,2e-05
275957,2,2e-05
276377,2,2e-05
276477,2,2e-05
276653,2,2e-05
276767,2,2e-05
276790,2,2e-05
276864,2,2e-05
277033,2,2e-05
